Property_ID,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2
1077,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1078,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1079,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1080,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1081,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1082,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm
1083,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1084,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1085,RL,Pave,No_Feature,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm
1086,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1087,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm
1088,FV,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1089,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1090,FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1091,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1092,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1093,RL,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm
1094,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm
1095,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1096,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1097,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm
1098,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm
1099,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1100,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm
1101,RL,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm
1102,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1103,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1104,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1105,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1106,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm
1107,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm
1108,RL,Pave,No_Feature,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm
1109,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1110,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1111,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1112,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1113,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1114,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1115,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1116,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1117,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1118,RL,Pave,No_Feature,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm
1119,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1120,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1121,RM,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm
1122,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1123,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm
1124,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1125,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1126,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1127,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm
1128,RL,Pave,No_Feature,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm
1129,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1130,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1131,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm
1132,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1133,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1134,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1135,RL,Pave,No_Feature,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1136,RM,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm
1137,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1138,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm
1139,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm
1140,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1141,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1142,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm
1143,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1144,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1145,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1146,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1147,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1148,RL,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1149,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1150,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm
1151,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1152,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1153,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1154,RM,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm
1155,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1156,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm
1157,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1158,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1159,RL,Pave,No_Feature,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm
1160,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1161,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm
1162,RL,Pave,No_Feature,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm
1163,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1164,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm
1165,RL,Pave,No_Feature,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm
1166,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1167,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1168,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm
1169,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm
1170,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm
1171,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1172,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1173,FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1174,RL,Pave,No_Feature,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm
1175,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1176,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1177,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm
1178,RM,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm
1179,RL,Pave,No_Feature,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm
1180,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm
1181,RL,Pave,No_Feature,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm
1182,RM,Pave,No_Feature,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm
1183,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm
1184,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1185,RL,Grvl,No_Feature,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm
1186,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1187,RL,Pave,No_Feature,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery
1188,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm
1189,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1190,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1191,RL,Pave,No_Feature,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm
1192,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1193,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1194,RM,Pave,No_Feature,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm
1195,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm
1196,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1197,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1198,RM,Pave,No_Feature,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm
1199,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1200,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1201,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1202,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1203,RM,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm
1204,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1205,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1206,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm
1207,RH,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1208,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1209,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1210,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm
1211,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1212,RL,Pave,No_Feature,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm
1213,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1214,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm
1215,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1216,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm
1217,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm
1218,FV,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1219,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1220,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1221,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1222,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm
1223,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm
1224,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1225,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm
1226,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1227,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm
1228,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1229,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm
1230,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1231,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe
1232,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1233,RL,Pave,No_Feature,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm
1234,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1235,RH,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm
1236,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1237,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1238,RL,Pave,No_Feature,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm
1239,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm
1240,RL,Pave,No_Feature,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm
1241,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1242,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1243,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1244,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1245,RL,Pave,No_Feature,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm
1246,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1247,FV,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1248,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1249,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1250,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1251,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1252,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm
1253,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1254,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm
1255,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1256,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1257,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm
1258,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm
1259,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1260,RL,Pave,No_Feature,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm
1261,RL,Pave,No_Feature,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm
1262,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1263,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm
1264,RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1265,RH,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1266,FV,Pave,No_Feature,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm
1267,RM,Pave,No_Feature,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm
1268,RL,Pave,No_Feature,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm
1269,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm
1270,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm
1271,RL,Pave,No_Feature,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm
1272,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm
1273,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm
1274,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm
1275,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm
1276,RL,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm
1277,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm
1278,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm
1279,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1280,C (all),Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm
1281,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1282,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm
1283,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1284,RL,Pave,No_Feature,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm
1285,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm
1286,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1287,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm
1288,RL,Pave,No_Feature,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm
1289,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm
1290,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1291,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm
1292,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1293,RM,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm
1294,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1295,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1296,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm
1297,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1298,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1299,RL,Pave,No_Feature,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm
1300,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1301,RL,Pave,No_Feature,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm
1302,RL,Pave,No_Feature,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm
1303,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1304,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1305,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1306,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm
1307,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm
1308,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1309,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm
1310,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm
1311,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm
1312,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1313,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1314,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm
1315,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm
1316,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1317,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1318,FV,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm
1319,RL,Pave,No_Feature,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm
1320,RL,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm
1321,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm
1322,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm
1323,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm
1324,RL,Pave,No_Feature,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm
1325,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1326,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm
1327,RH,Pave,No_Feature,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm
1328,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm
1329,RM,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm
1330,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm
1331,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm
1332,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm
1333,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm
1334,RM,Pave,No_Feature,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm
1335,RM,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm
1336,RL,Pave,No_Feature,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm
1337,RL,Pave,No_Feature,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm
1338,RM,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm
1339,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
1340,RL,Pave,No_Feature,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm
